appendComment,pics,stars,rateContent,rateDate,reply,serviceRateContent,userInfo
,,5,"1米66,70kg，L号很合适，买家们作个参考",2015-03-21 17:16:59,,包顺丰，速度很快,身高:166cm
,,5,好,2015-03-21 16:54:27,,,
,,5,不错，但是好像买小了,2015-03-21 16:40:04,,,
,,5,很不错   衣服很好正品,2015-03-21 16:20:11,,,
,,5,很好,2015-03-21 15:49:33,,,
,,5,非常好,2015-03-21 15:00:30,,,身高:158cm
,,5,还行，买过好几次了,2015-03-21 14:40:26,,,
237203158022|2015-03-23 15:02:59|鐨勬劅鎯呬篃闅炬晫鐜板疄锛屼汉涓?|17|//img.alicdn.com/bao/uploaded/i4/10869071860489518/TB28C9FcXXXXXXoXpXXXXXXXXXX_!!826650869-0-rate.jpg|//img.alicdn.com/bao/uploaded/i3/10869086259544393/TB2JdqFcXXXXXbGXpXXXXXXXXXX_!!826650869-0-rate.jpg|,,5,,2015-03-21 11:21:42,,,
,,5,东西还比较精致，但是建议选黑色，灰色出汗颜色上会很现，物流超级给力,2015-03-21 10:30:44,,,
,,5,很好很强大...,2015-03-21 10:23:21,,,
,,5,看过了，是正品，衣料收缩弹力不错，包装很好，物流很快．．．．５星,2015-03-21 09:50:15,,,
,,5,不错的衣服，灰黑各买了一件，不过到手后发现灰色的面料明显比黑色的要厚些,2015-03-21 09:32:28,,,
,,5,不错的衣服，灰黑各买了一件，不过到手后发现灰色的面料明显比黑色的要厚些,2015-03-21 09:32:28,,,
,,5,不错，透气性很好，很舒服,2015-03-21 08:45:38,,,
,,5,物有所值、衣服质量超好、穿着舒服,2015-03-21 00:15:43,,,
,,5,顺风一天就到了，网购最快的一次了，没sei了。,2015-03-21 00:02:23,,,
,,5,物流超快，衣服质量很好,2015-03-20 20:22:49,,,
,,5,物流真是快啊 昨天下单的 今天到了 衣服还是不错的 全五星,2015-03-20 18:33:28,,,
,,5,穿着舒服,2015-03-20 16:12:13,,,
,,5,不错！,2015-03-20 16:08:02,,,
,,5,很好,2015-03-20 15:45:58,,,
,,5,非常不错,2015-03-20 14:26:50,,,
,,5,好！真的,2015-03-20 13:11:51,,,
,,5,非常好，买了两件，给件同学,2015-03-20 13:11:30,,,
,//img.alicdn.com/bao/uploaded/i2/11958071571686438/TB2WjypcXXXXXbLXXXXXXXXXXXX_!!1694071958-0-rate.jpg,5,好看，紧身，满意,2015-03-20 12:28:22,,,
,,5,不错，物流快,2015-03-20 10:54:52,,,
,,5,很好，很合身,2015-03-20 10:43:10,,,
,,5,正品。老款,2015-03-20 08:19:58,,,
,,5,很薄，挺保暖，弹性很好，很显身材，应该是正品,2015-03-20 07:37:34,,,
,,5,不错，正品，好穿，跟商厦里买的一模一样。,2015-03-19 20:07:07,,,
,,5,东西很不错！谢谢卖家！,2015-03-19 18:32:37,,,
,,5,好,2015-03-19 16:23:26,,,
,,5,忘记了，满意,2015-03-19 15:27:49,,,
,,5,东西真心不错，淘宝也不全是假货，价钱不便宜.,2015-03-19 14:24:27,,,身高:186cm
,,1,不错  我很喜欢,2015-03-19 13:28:09,,,
,,5,不错  我很喜欢    挺酷的,2015-03-19 13:27:54,,,
,,5,旗舰店没得说，物流快，东西好,2015-03-19 13:12:49,,,
,,5,一天就到了 正品 特别好,2015-03-19 11:40:05,,,
,"//img.alicdn.com/bao/uploaded/i1/12713071381814294/TB29p1jcXXXXXblXXXXXXXXXXXX_!!1898832713-0-rate.jpg,//img.alicdn.com/bao/uploaded/i3/12713071638413417/TB2ys5jcXXXXXbfXXXXXXXXXXXX_!!1898832713-0-rate.jpg",5,绝对好货，正品...下次还会再来...顺丰快递超给力,2015-03-19 10:09:56,,,
,,5,色差色差色差，懒得退了,2015-03-19 09:04:47,,,身高:178cm
,,5,快递很给力，衣服不错,2015-03-18 20:37:15,,,
,,5,满意,2015-03-18 17:01:27,,,身高:175cm
,,5,很紧身！,2015-03-18 16:30:06,,,
,,5,果然手感更好一点,2015-03-18 15:48:40,,,
,//img.alicdn.com/bao/uploaded/i4/10684071448959287/TB2tAidcXXXXXb.XXXXXXXXXXXX_!!2384140684-0-rate.jpg,5,正品，真不错,2015-03-18 12:20:55,,,
,,5,旗舰店的品质确实不一样啊，包装也很精美，老公很喜欢，穿着也合身，赞一个～,2015-03-18 10:42:50,,,
,,5,大小正合适，很好,2015-03-18 09:31:49,,,
,,5,很满意，快递真快   而且服务态度非常好！！！,2015-03-18 07:42:17,,,
,,5,挺好,2015-03-18 01:38:39,,,
,,5,快递确实很快，衣服很好，感觉比在店里试的还要舒服，唯一不爽的就是长胖了，穿上，肚子够肥肉，还会在来买其他东西的，包装袋等等都很好。,2015-03-18 00:02:10,,,
,,5,不错,2015-03-17 22:37:51,,,
,//img.alicdn.com/bao/uploaded/i2/16726071243540655/TB20dqXcXXXXXb7XpXXXXXXXXXX_!!833666726-0-rate.jpg,5,是正品，大小也合适，以前没穿过这种衣服，擦，穿上后连我自己都吓一跳。,2015-03-17 22:18:22,,,身高:170cm
,,5,东西很不错，客服建议的号码也很准。178cm，74kg，L码正好（不过版式确实有点长，不影响）。还有卖家发顺丰，给力,2015-03-17 21:49:46,,,
,,5,很好！,2015-03-17 21:48:08,,,
236915550977|2015-03-17 20:35:52|好|10|//img.alicdn.com/bao/uploaded/i3/13857071393941273/TB2sVuXcXXXXXaFXpXXXXXXXXXX_!!549573857-0-rate.jpg|,,5,很好，孩子喜欢,2015-03-17 20:32:22,,,
,,5,不错！,2015-03-17 20:04:29,,,
,,5,二次购。都挺满意的。本来要买黑色没有了只能要灰色得了，没有黑色好看,2015-03-17 18:36:13,,,
236797756770|2015-03-17 22:23:49|效果其实还看身材|0|//img.alicdn.com/bao/uploaded/i1/16048071244728560/TB2NGaoXVXXXXbTXpXXXXXXXXXX_!!843986048-0-rate.jpg|,,5,很好！！！值得推荐~~~,2015-03-17 15:12:17,,,
,,5,有点长,2015-03-17 11:45:18,,,
,,5,180，67kg穿着很舒服,2015-03-17 11:44:24,,,
,//img.alicdn.com/bao/uploaded/i3/15368071121712624/TB20tp_cXXXXXczXXXXXXXXXXXX_!!1921015368-0-rate.jpg,5,卖家做事很细致，衣服很不错，穿上去合身，nike在产品细节上处理一直都这样好，178cm 70kg,2015-03-17 09:54:46,,,
,,5,很好，颜色比图片鲜艳,2015-03-17 08:26:39,,,
,,5,穿上很合身，正品,2015-03-17 08:23:10,,,
,,5,很不错啊   很显身材,2015-03-17 01:17:56,,,
,,5,正合适，好东西！,2015-03-16 22:28:58,,,
,,5,不错,2015-03-16 22:25:45,,,
,,5,不错，衣服弹性很好，穿起来很有型,2015-03-16 19:57:47,,,身高:175cm
,,5,很满意 需要会再来,2015-03-16 19:13:27,,,身高:183cm
,,5,很好，连续两件,2015-03-16 16:54:16,,,
,,5,电话不打，扔到单位保安门口就走了。,2015-03-16 15:23:41,,,
,,5,正品，穿着很舒服,2015-03-16 14:43:33,,,身高:178cm
,,5,很好,2015-03-16 12:37:22,,,
,,5,还不错，穿起来可以，就是腋窝部分有点硌。穿几天再评价,2015-03-16 11:44:48,,,
,,5,地址点错邮回老家了，才拿到手里，面料舒服，即使过年胖了不知道多少斤穿上依然很有弹性，实战是暖暖的很舒服,2015-03-16 10:29:04,,,
,,5,很不错！穿起来很爽！,2015-03-16 10:18:35,,,
,,5,穿着简直不要太舒服了！客服推荐的号码太准了！今天跑步穿着又透气又贴身！好评好评！,2015-03-15 22:34:47,,,
,,5,穿着简直不要太舒服了！客服推荐的号码太准了！今天跑步穿着又透气又贴身！好评好评！,2015-03-15 22:34:47,,,
,,5,孩子说挺好，是正品，好，下次还会光顾的，五分,2015-03-15 20:44:49,,,
,,2,不愧是官网，就是硬,2015-03-15 19:22:23,,,
,,5,很舒服，感觉还行，透气性蛮好的,2015-03-15 18:47:24,,,
,,5,货品  不错  舒服  很喜欢  正品  赞  过几天  再买件  长袖,2015-03-15 17:44:34,,,
,,5,没说的。炒鸡帮！,2015-03-15 17:27:09,,,
,,5,发货速度超快，昨晚下订单，今天下午就拿到了。试了一下衣服，质量还行，衣服下面长了点,2015-03-15 17:09:50,,,
,,5,东西很好,2015-03-15 17:00:49,,,
,,5,真棒，还是买小一码比较适合我，\n买回来蛮有档次的样子，非常开心，下次就认定这家了,2015-03-15 16:29:11,,,
,,5,好，妥妥的,2015-03-15 15:10:01,,,
,,5,非常棒,2015-03-15 14:28:49,,,身高:171cm
,,5,帅,2015-03-15 13:27:19,,,
,,4,衣服和实体店的一样出色,2015-03-15 12:28:00,,,身高:172cm
,,5,不错，是正品，不过包装有点太简单了,2015-03-15 08:13:35,,,
,,4,不错,2015-03-15 07:08:34,,,
,,5,很满意 修身,2015-03-15 04:03:23,,,
,,5,帮同学买的 176 69 L码偏大 大家做个参考吧,2015-03-14 21:57:01,,,
,,5,蛮好的，就是长了点,2015-03-14 21:35:58,,,
,,5,绝对的五分好评！除了有些贵哈哈,2015-03-14 20:53:45,,,身高:176cm
,,5,真心不错，快递也快,2015-03-14 19:59:55,,,
,,5,第一次拍错了！不过退款！询问都特别热情！购物很愉快！穿上肌肉挺显的！看吸汗如何！值得期待！五星,2015-03-14 18:48:49,,,
,,5,侄儿很喜欢，东西不错,2015-03-14 18:31:18,,,
,,5,感觉还行，挺紧身的，看来要减点才行=_=,2015-03-14 18:21:12,,,
,,5,非常不好，他们应该都是刷的，,2015-03-14 18:16:49,,,
,,5,东西不错 到货很快,2015-03-14 18:16:22,,,
,,5,质感非常好！正品。,2015-03-14 18:14:04,,,
,,5,挺好，应该是正品，发的顺丰，到的很快,2015-03-14 18:11:19,,,
,,5,挺好，就是没优,2015-03-14 17:27:06,,,
,,5,五分好评,2015-03-14 16:08:49,,,
,,3,五分好评,2015-03-14 16:08:49,,,
,,5,很不错，是正品,2015-03-14 14:21:35,,,
,,5,好,2015-03-14 13:08:31,,,
,,5,回头客，老公给他战友买的,2015-03-14 13:08:19,,,
,,5,有极大色差，实物是玫瑰红。老公不拘小节穿着还挺高兴。。,2015-03-14 13:07:52,,,
236874899436|2015-05-25 15:47:27|非常好|72||,,5,很好,2015-03-14 13:05:59,,,
,,5,很不错哦,2015-03-14 12:43:00,,,
,,5,不错  特别轻薄  很舒服,2015-03-14 12:21:02,,,
,,5,弟弟说略小 但是没关系 好评,2015-03-14 09:08:55,,,
,,5,爽！,2015-03-14 09:04:00,,,
,,5,第一次购买耐克，质量不错，服务态度好，发货快，物流快。,2015-03-14 06:25:58,,,
,,5,非常喜欢。排汗功能出色，性价比很高。,2015-03-14 00:34:01,,,身高:172cm
,,5,还好,2015-03-13 23:20:54,,,
,,5,很好很快 必须全5,2015-03-13 22:40:28,,,
,,5,好,2015-03-13 22:20:17,,,
236849584257|2015-03-16 08:54:08|超棒|2||,,5,,2015-03-13 21:59:45,,,
236688363201|2015-04-10 23:03:13|谁说无色差，自己好好看看，照片猪肝红，收到衣服几乎粉红，还好本人长得可以吼得住|28||,,5,穿了2次，有点点掉色，其他还可以。,2015-03-13 21:42:40,,,身高:173cm
,,5,完美完美，没有什么好说的了,2015-03-13 20:40:17,,,
,,5,穿着很舒服！！,2015-03-13 18:27:35,,,
,,5,赞！,2015-03-13 17:45:27,,,
,,5,老公健身穿的，很有型,2015-03-13 16:28:15,,,
,,5,"很喜欢，就是有些长，本人身高177,体重150，L的为大家购买提供一下参考",2015-03-13 16:20:52,,,
,,5,要训练啦！好货！,2015-03-13 11:26:02,,,
,,5,速度非常快，衣服也很好。,2015-03-12 22:32:31,,,
,,5,是正品，很满意！而且快递真是神速，第二天早上就送到了，全5分！,2015-03-12 21:14:52,,,
,,5,可以,2015-03-12 19:41:45,,,
,//img.alicdn.com/bao/uploaded/i4/19208070164813648/TB2.JdlcXXXXXagXpXXXXXXXXXX_!!608809208-0-rate.jpg,5,颜色有点艳，总体不错，五分好评,2015-03-12 19:33:40,,,
,,5,好不错,2015-03-12 17:30:35,,,
,,5,好喜欢,2015-03-12 17:30:35,,,
,,5,官方旗舰店有什么不放心的呢,2015-03-12 16:32:18,,,
,,5,一分钱一分货，凉嗖嗖的,2015-03-12 15:37:46,,,
236527004319|2015-04-04 16:14:04|用了快一个月，健身感觉一流！|23||,//img.alicdn.com/bao/uploaded/i4/14757069793266736/TB2t0thcXXXXXa.XpXXXXXXXXXX_!!805834757-0-rate.jpg,5,质地很好，我身高187，体重83KG，其实XL会更显身材一点,2015-03-12 15:20:01,,,
,,5,快递快的吓人！！！衣服不错就是有一点点小。。。可能是我太高的原因。。。,2015-03-12 14:24:16,,,
,,5,习惯好评 看着没问题,2015-03-12 13:37:06,,,
,,5,颜色很好，质量穿起来相当舒服,2015-03-12 13:07:31,,,
,,5,非常好！,2015-03-12 13:07:20,,,
,,5,官方店嘛，没什么多说的！哈哈,2015-03-12 13:03:11,,,
,,5,不错，183，85kg，穿XL。,2015-03-12 12:32:03,,,
,,5,第二次买了，非常不错，物流太效率了，给力,2015-03-12 11:38:53,,,
,,5,正品,2015-03-12 10:26:08,,,身高:175cm
,,5,衣服还好，快递顺丰很给力。等上身一段时间看看质量吧,2015-03-12 08:01:04,,,
,,5,我188cm 83kg 穿xxl的有点长 应该xl更合身,2015-03-11 22:51:13,,,
,,5,不错很...紧...嗯...是的...摸...上去...也不错...很...凉快...,2015-03-11 18:28:29,,,
,,5,非常好,2015-03-11 16:42:02,,,
,,5,是正品，衣服非常好！,2015-03-11 16:09:20,,,
,,5,非常棒，很喜欢，一天就送到了，很快，赞一个！,2015-03-11 15:20:02,,,
,,5,?,2015-03-11 13:44:34,,,
,,5,东西不错，速度很快,2015-03-11 12:58:39,,,
,,5,颜色有点色差,2015-03-11 12:23:02,,,
,,5,挺好的,2015-03-11 12:13:57,,,
,,5,发货很快，衣服质量也很好，穿着锻炼很舒服,2015-03-11 12:05:31,,,
,,5,货到了第一时间穿了去健身房，运动了2个小时，总体感觉不错，面料穿起来很舒服，透气排汗，紧身效果也还不错，下次再试试长款的,2015-03-11 11:13:37,,,
,,2,男友拿到衣服，我没看到实物，据说颜色不是很亮，大小合适但是穿着不是很舒服。质量很好物流很快，整体好评,2015-03-11 11:05:04,,,
,,5,正货 180 穿XL 83KG,2015-03-11 11:04:24,,,身高:181cm
,,5,合身 赞！快递速度 赞！,2015-03-11 10:45:46,,,
,,5,不错,2015-03-11 09:57:19,,,身高:171cm
,,5,衣服颜色很正，质量很好！,2015-03-11 09:55:52,,,
,,5,紧紧的 锻炼时 力量都出来了,2015-03-11 09:31:22,,,身高:174cm
,,5,一点色差，接受，如果大一号更好,2015-03-11 08:57:39,,,身高:188cm
,,5,帮同事买的，他说很不错。,2015-03-11 08:52:22,,,
,,5,尺码偏小 有点勒,2015-03-10 23:35:27,,,
,,5,衣服版型非常好，上身很舒服，就是略贵 哈哈\n顺丰超快啊，上海到山西只需要一天！！！反正我是惊呆了，最快的一次，没有之一,2015-03-10 22:05:18,,服务也不错,身高:180cm
,,5,快递速度快,2015-03-10 21:55:33,,,
,,5,挺不错的,2015-03-10 18:18:17,,很好,
,,5,很好，很紧身,2015-03-10 15:24:49,,,
,,5,快递很快，东西也不错,2015-03-10 13:25:52,,,
,,5,不错。还行吧,2015-03-10 12:41:11,,,
,,5,很不错 穿上很显身材,2015-03-10 12:18:39,,,身高:176cm
,,5,没什么优惠，没什么活动，客服服务有待提高,2015-03-10 11:43:33,,,
,,5,正品，第三次购买了，打篮球或者运动都可以穿，很透气舒适，又吸汗，五星好评,2015-03-10 08:52:32,,,
,,5,还行,2015-03-10 08:12:02,,,
,,5,非常好，是真货，物流也很快。很合身就是长了点不过不碍事。,2015-03-10 06:18:45,,,
,,5,品质依然如故的好，满分。款式望进些美国的版,2015-03-10 00:49:41,,,
,,5,好的,2015-03-10 00:16:43,,,
,,5,正品,2015-03-09 21:29:39,,,
,,5,色差还是有点，不过在意料之中，可以接受！上身跑了5公里，感觉蛮舒服，透气吸汗效果不错，客服推荐的码比较合适，稍微再小点可能紧身效果会更好！,2015-03-09 21:09:23,,,
,,5,很好,2015-03-09 20:54:12,,,
,,5,稍有点长， 其他都很好,2015-03-09 18:34:24,,,
,,5,确实很不错~,2015-03-09 16:38:24,,,
,,5,不错～,2015-03-09 14:57:55,,,
,,5,不错不错不错不错不错不错不错,2015-03-09 14:22:40,,,
,,5,颜色有点偏红色，穿上很舒服,2015-03-09 13:08:27,,,身高:183cm
,,5,官网的衣服就是不一样,2015-03-09 10:42:19,,,
,,5,还不错，就是长度有点长。。,2015-03-09 08:05:29,,,身高:175cm
,,5,希望能多点其他颜色的货。衣服看起来还不错 穿几次在来评价,2015-03-09 00:38:49,,,
,,5,服务周到！,2015-03-09 00:07:04,,,
,,5,穿起就变肌肉男了，嘻嘻,2015-03-08 23:51:41,,,
,,5,顺丰现在慢了，衣服还挺好,2015-03-08 23:19:34,,,
,,5,发货速度  很快  衣服质量 也很不错  赞,2015-03-08 22:55:01,,,
,,5,先生很喜欢。,2015-03-08 21:20:59,,,
,,1,不错，穿了两天感觉很好,2015-03-08 19:50:07,,,
,,5,感觉还行、,2015-03-08 17:03:01,,,
236464822331|2015-03-11 22:10:22|衣服不错，物流不是一般的快～～～|18||,,5,,2015-03-08 15:46:07,,,
,,5,帮朋友买的，还可以吧,2015-03-08 15:12:43,,,
,,5,很好，一直在这家店买东西，以后还会常光顾,2015-03-08 14:35:26,,,
236441792944|2015-03-11 11:22:40|越穿越喜欢，真心赞啊！|2||,,5,很喜欢的衣服，穿着很舒服，是正品，穿上它就会爱上健身的，发货也快，下次还会来买。,2015-03-08 12:48:25,,,身高:183cm
,,5,一直很喜欢耐克紧身！,2015-03-08 11:19:06,,,
,,5,不错 合身,2015-03-08 11:09:20,,,
,,5,很喜欢，质量很好,2015-03-08 10:51:44,,,
,,5,颜色比图片要浅，是天蓝色的。,2015-03-08 08:05:57,,,
,,5,卖家这个东西，应该是真货，穿着腋下部分有些难受,2015-03-08 06:43:40,,,
,,5,好评！,2015-03-07 21:55:27,,,
,,5,官网的品质，还不错，跟实体店一样,2015-03-07 18:16:04,,,
,,5,快递神速！衣服也满意！,2015-03-07 17:41:48,,,
,,5,感觉不错，有点紧,2015-03-07 17:04:29,,,
,,5,衣服不错，大小合适，质量不错，正品，好评！,2015-03-07 16:03:17,,,
,,5,行，挺好的，就是弟弟有点瘦，撑不起来,2015-03-07 14:17:32,,,
,,5,态度很好，品质和态度一样，物流和品质一样,2015-03-07 11:19:44,,,
,,5,已经是第二次买了，儿子很喜欢。,2015-03-07 10:11:52,,,身高:194cm
,,5,老公很满意,2015-03-07 10:09:04,,,
236223305308|2015-03-07 10:21:21|如果买耐克，就来这儿。|0||,,5,一如既往的好！！！还会再来的！！,2015-03-07 10:06:48,,,
,//img.alicdn.com/bao/uploaded/i1/13082069642302014/TB2vt7zbVXXXXazXXXXXXXXXXXX_!!1890973082-0-rate.jpg,5,绝对，身高180  体重160刚好,2015-03-07 08:29:22,,,
,,5,很好，就是不知道为什么这个款瘦可这么长，穿着还是挺舒服的，我觉得买小了一号，孩子觉得正好。,2015-03-07 06:31:31,,,身高:178cm
,,5,衣服上身效果超赞！很好！,2015-03-06 22:32:24,,,
,,5,质量不错，颜色色差太大了。。。基本是桃红。。。,2015-03-06 20:32:45,,,
,,5,衣服很好，发票什么的都齐全，还有快递真心给力！,2015-03-06 20:04:24,,,
,//img.alicdn.com/bao/uploaded/i2/19982069798589434/TB2QwswbVXXXXXMXXXXXXXXXXXX_!!2204859982-0-rate.jpg,1,衣服不错有弹性，自身问题没有体验得到这衣服的功能！发货速度，2天时间衣服就到了，忘点收货了。,2015-03-06 17:26:21,,,
,,5,老公穿起来很合适哦！哈哈,2015-03-06 16:59:28,,,
,,5,再大一号就好了0.0物流相当给力,2015-03-06 15:58:57,,,身高:180cm
,,5,第二天就收到货了，太给力了，宝贝正品，老公很喜欢！还会再来的。,2015-03-06 15:21:05,,,
,,5,不错,2015-03-06 13:13:54,,,
,,5,很好。。。。,2015-03-06 12:56:10,,,身高:181cm
,"//img.alicdn.com/bao/uploaded/i4/13553069745345325/TB2i4ZibVXXXXbbXpXXXXXXXXXX_!!729713553-0-rate.jpg,//img.alicdn.com/bao/uploaded/i2/13553069745373067/TB2YOssbVXXXXXxXXXXXXXXXXXX_!!729713553-0-rate.jpg",5,穿起不错 很紧身 阔以,2015-03-06 10:20:29,,,
,,5,物流当然是超快的 旗舰店一向棒棒的 不知道效果穿上如何嘛 店主一种高冷的感觉,2015-03-06 07:26:50,,,
238600682188|2015-04-07 08:12:47|好|47||,,5,,2015-03-06 01:16:08,,,
,,5,还不错,2015-03-05 23:03:32,,,
,,5,好,2015-03-05 20:38:54,,,
,,5,色差太明顯,2015-03-05 20:38:54,,,
,,5,衣服非常好～很喜欢,2015-03-05 20:00:24,,,
,,5,有点大了，建议买小两号的,2015-03-05 17:39:35,,,
,,5,偏,2015-03-05 17:25:41,,,身高:177cm
,,5,东西非常好，快递速度也特别快,2015-03-05 15:06:33,,,
,,5,按着之前穿的码子买的，还没拆开。卖家包装的很好，发票专门用个票夹装着，很不错的服务。,2015-03-05 13:57:40,,,
,,5,舒服，贴身,2015-03-05 13:45:35,,,
,,5,服务很好,2015-03-05 12:25:45,,,
,,5,下摆太长啊，还可以,2015-03-05 12:25:29,,,
,,5,官方店的东西就是不一样，绝对正品啊，包装高大上啊！,2015-03-05 09:59:51,,,
,,5,货挺好，就是号不合适,2015-03-05 09:32:30,,,
,,5,不错,2015-03-05 08:58:28,,,
,,5,不错，是正品，包装很满意，质量更不用说，够紧身，弹力很好，物流顺丰也很快,2015-03-05 05:50:54,,,
,,5,一如既往的好！,2015-03-04 23:53:06,,,
,,5,还不错,2015-03-04 22:05:03,,,
,//img.alicdn.com/bao/uploaded/i4/11782069588127301/TB2gCf_bVXXXXaZXpXXXXXXXXXX_!!14051782-0-rate.jpg,5,服务好 发货快 票据齐全 170 62KG M码适合 就是衣服下摆真的太长 衣服很紧身 速干 舒服,2015-03-04 21:20:18,,,
,,4,不错，东西满意,2015-03-04 18:43:14,,,
,//img.alicdn.com/bao/uploaded/i1/13208069570503303/TB2P3r.bVXXXXXPXpXXXXXXXXXX_!!1022733208-0-rate.jpg,5,很不错，很紧身，是正品  还会再来,2015-03-04 18:43:06,,,
,,5,很好 和同学实体店买的一样 物流速度很快,2015-03-04 18:22:33,,,
,,5,衣服相当好！质量，触摸质感都不错！1米76，65公斤选M号！有点长！不过耐克这训练服就这尿性！其他地方都很紧身！唯独腰身部分有些宽松！可能是因为自己腰太细。。。没法！非常满意的一次网购！,2015-03-04 17:41:42,,,
,,5,有点长,2015-03-04 16:49:29,,,身高:180cm
,,5,快递态度很好。因为个人原因然后快递送了好几次，一点怨言没有。衣服穿着很合适，面料摸起来也很舒服。应该是真的。,2015-03-04 16:41:35,,,
,,5,不错，快递也快，衣服不错，附带发票,2015-03-04 16:03:04,,,
,,5,试穿了一下衣服有些长，质量还不错,2015-03-04 15:12:12,,,
,"//img.alicdn.com/bao/uploaded/i1/17228069326266372/TB2FYL9bVXXXXaBXpXXXXXXXXXX_!!1040337228-0-rate.jpg,//img.alicdn.com/bao/uploaded/i2/17228069543277476/TB29eL7bVXXXXbDXpXXXXXXXXXX_!!1040337228-0-rate.jpg",5,今天刚刚试穿了下，本人净身高177，体重146斤，刚刚合适不是很紧也不松，穿起来很舒服就是好冷，不过下摆对于我来说太长了都可以包到我的臀部下面去了，腿长的建议选小一码，我懒得换了，上身长的穿应该就刚刚合适！,2015-03-04 14:50:31,,,
,,5,很好，就是长了点,2015-03-04 13:26:35,,,
,,5,好棒好棒,2015-03-04 13:03:17,,,
,,5,顺丰快递，赞！ 我172cm 60公斤 买的M号 挺合适的面料也很舒服。,2015-03-04 12:13:03,,,身高:172cm
,,5,非常的好，绝对下次还要来买长袖的！,2015-03-04 11:57:31,,,身高:177cm
,,5,在,2015-03-04 10:11:49,,,
,,5,"170,65kg穿着挺合适，黑色很酷；肩膀处稍微有点紧，不过胳膊伸开运动时不会感觉到紧。",2015-03-03 21:04:51,,,身高:170cm
,,5,还行，不太紧身，有点大,2015-03-03 20:11:07,,不错,身高:178cm
,//img.alicdn.com/bao/uploaded/i2/17004083268464498/TB2DVf4bVXXXXXUXpXXXXXXXXXX_!!1105117004-0-rate.jpg,5,第二次在这里买了，发货速度一流东西绝对正品！,2015-03-03 20:00:35,,,
,,5,东西很好。,2015-03-03 19:49:28,,,
,,5,不错，买来送人的～,2015-03-03 19:20:49,,,
,,5,以前买过一件类似的，也不知道是自己身材好了，还是号小了，总之有些挤了，看看洗洗能洗大点不，卖家的快递给发的是顺丰真心快。,2015-03-03 19:04:03,,,
,,5,非常舒服,2015-03-03 18:26:38,,,
,,5,非常舒服,2015-03-03 18:26:16,,,
,"//img.alicdn.com/bao/uploaded/i3/11402069230366446/TB2eL2_bVXXXXXuXXXXXXXXXXXX_!!1658901402-0-rate.jpg,//img.alicdn.com/bao/uploaded/i4/11402083252516316/TB2Hp68bVXXXXaUXXXXXXXXXXXX_!!1658901402-0-rate.jpg",5,鉴定完毕 确认假货 超级垃圾 大家千万不要上当受骗,2015-03-03 17:31:42,,,
,,5,很满意的一次购物,2015-03-03 14:46:57,,,
,,5,好，包装精致。,2015-03-03 14:38:22,,,
,,5,有发票值得信赖,2015-03-03 12:29:22,,,
,,5,东西收到了。超赞，不错。物流太快了。体重79高179穿xl正好,2015-03-03 09:44:50,,,
,,5,很不错,2015-03-03 09:06:39,,,
,,5,很好,2015-03-03 09:06:39,,,
,,5,非常不错,2015-03-02 22:53:17,,,
,,5,质量不错，快递很快,2015-03-02 22:32:41,,,
,,5,没话说。赞。,2015-03-02 21:07:33,,,
,,5,蛮好的，就是有点长了,2015-03-02 19:33:43,,,
,,5,棒棒哒，顺丰逆天了，衣服也赞,2015-03-02 19:25:09,,,
,,5,非常快，还有发票，很正规！衣服质量很好！值得信赖！,2015-03-02 19:24:26,,,
,,5,很好,2015-03-02 14:04:08,,,
,,5,非常棒,2015-03-02 12:23:15,,,
,,5,总体上很满意，5星，材料很舒服\n本人190，买的180号 偏小,2015-03-02 11:47:34,,,身高:190cm
,,5,很好,2015-03-02 09:38:57,,,
,,5,东西不错，是正品穿着超显身材。8快全部暴露出来了。。赞+1 但是不知道会不会穿久了变形！,2015-03-02 09:22:23,,,身高:185cm
,,5,紧身衣太长，腋下太紧而且网状导致运动起来有摩擦很不舒服,2015-03-02 07:19:19,,,
,,5,不错,2015-03-02 00:43:32,,,
,"//img.alicdn.com/bao/uploaded/i2/12081068516834910/TB2vBzNbVXXXXXEXpXXXXXXXXXX_!!38232081-0-rate.jpg,//img.alicdn.com/bao/uploaded/i2/12081068832065504/TB2gBjNbVXXXXXqXpXXXXXXXXXX_!!38232081-0-rate.jpg,//img.alicdn.com/bao/uploaded/i3/12081069270573398/TB2L8nMbVXXXXaqXpXXXXXXXXXX_!!38232081-0-rate.jpg",5,东西很好，是正品！发票齐全很满意！,2015-03-01 23:56:40,,,身高:175cm
,,5,老公说很好，不愧是旗舰店。下次还会购买，么么哒（*＾3＾）,2015-03-01 23:29:21,,,
,,5,相当巴适,2015-03-01 20:47:13,,,
,,4,物流很快。质量不错，穿着舒适。五星！,2015-03-01 20:08:36,,,
,,5,和描述的一样，很喜欢，质量也不错，,2015-03-01 16:34:02,,,
,,5,非常喜欢,2015-03-01 15:22:01,,,
,,5,色差太大了！,2015-03-01 13:42:24,,,
,,5,质量不错,2015-03-01 11:24:56,,,
,,5,非常好，顺丰真快，衣服非常贴身，很舒服。?,2015-03-01 10:43:09,,,
,,5,送人的，很满意,2015-02-28 21:24:00,,,
235975893389|2015-04-06 14:37:27|还可以吧|36||,,5,,2015-02-28 20:37:51,,,
